matched_company,family_id,publication_number,earliest_date,assignee,title,country_code,cpc_codes
Samsung,96501384,US-2025244658-A1,20250731,SAMSUNG ELECTRONICS CO LTD,Optical proximity correction method based on deep learning and mask manufacturing method comprising optical proximity correction method,US,G06N3/0985;G06N3/045;G06N3/0464;G03F7/70441;G03F7/705;G03F1/36;G06F30/27;G06F30/27;G03F1/36;G06F30/27;G03F1/36
Samsung,96501302,US-2025245403-A1,20250731,SAMSUNG ELECTRONICS CO LTD,Method and device with semiconductor device quality prediction,US,G06N3/09;G06N3/0455;G01J3/027;G01J3/443;G01J2003/1213;G06N20/00;G06F30/27;G06N20/00;G06F30/27
Samsung,94284027,US-2025245476-A1,20250731,SAMSUNG ELECTRONICS CO LTD,Method and device with cross-network semiconductor design,US,G06N5/041;G06F18/253;G06N3/042;G06N3/0464;G06N3/045;G06F30/398;G06F30/392;G06F30/3947;G06F2117/12;G06N3/0464;G06N3/042;G06N3/08;H10D89/10;G06F30/27;G06F30/392;G06F30/394;G06F30/398;G06T3/40;G06V10/806;G06F30/394;G06N3/02;G06F30/27;G06V10/806;G06T3/40;G06N3/02
Samsung,96191914,US-2025226251-A1,20250710,SAMSUNG ELECTRONICS CO LTD,Method and apparatus for determining contribution of factor during manufacturing of wafer,US,H10P72/0616;H10P72/0616;H10P74/23;G06F2111/08;G06F2119/18;G06N3/0455;G06F30/27;G06F2111/10;G06F2119/22;G06N20/00;G06F30/27;H01L21/67288
Samsung,96263643,KR-20250107380-A,20250710,SAMSUNG ELECTRONICS CO LTD,Method for optimizing optical proximity correction model and method for manufacturing semiconductor device including the same,KR,G06F2111/06;G06N3/126;G03F7/705;G03F7/70441;G06F30/392;G06F30/398;G03F1/86;G06F2111/06;G06F30/27;G03F1/36;G06F2119/18;G03F1/70;G03F1/70;G06F2119/18;G06F30/27;G06F2111/06;G03F1/86;G03F1/36;G06F2111/06;G06N3/126;G06F30/392;G03F7/705;G03F7/70441;G06F30/398
Samsung,96174866,US-2025216297-A1,20250703,SAMSUNG ELECTRONICS CO LTD,Semiconductor process measurement system and semiconductor process measurement method,US,H10P72/0604;H10P72/0604;G06F2119/02;G06N5/045;G06N3/0455;G06F18/10;G06F30/27;G06N3/0455;G01M99/005;G06N3/0985;G06N3/0455;G06N3/0985;G01M99/005;H01L21/67253;G06N3/0985;G06N3/0455;G01M99/005;H10P72/0604
Samsung,96095281,US-2025209247-A1,20250626,SAMSUNG ELECTRONICS CO LTD,Layout designing method and integrated circuit device manufacturing method using the same,US,G06F2117/12;G06F2119/02;G06N20/00;H10B12/01;G06F30/394;G06F30/27;G06F30/23;G06F30/398;G06F30/392;G06F30/392;G06F30/392;G06F30/392
Samsung,93796537,KR-20250092818-A,20250618,SAMSUNG ELECTRONICS CO LTD,WAFER calculator and fabricating method thereof,KR,G06N3/0464;G06N3/063;H10D89/10;G06N3/063;G06N3/063;G06F30/394;G06N3/0464;H10D89/10;H01L25/18;H01L25/065;G06N3/063;H10W90/00
Samsung,95729675,KR-20250077253-A,20250529,SAMSUNG ELECTRONICS CO LTD,Method and system for modeling semiconductor processes,KR,G06N3/0464;G06N20/00;G06F30/39;G05B2219/2602;G06N3/045;G06N3/0464;G05B19/41885;G06F30/39;G06F30/27;G06F30/27;G06F30/39;G05B2219/2602;H01L21/67253;G06N3/0464;G06N3/045;G05B19/41885;H10P72/0604
Samsung,93566580,US-2025165685-A1,20250522,SAMSUNG ELECTRONICS CO LTD,"Electronic device for optimizing semiconductor characteristics based on plackett-burman design and genetic algorithm, and operating method thereof",US,G06N3/126;G06F30/27;G06N3/12;G06F2111/08;G06F2111/06;G06F2119/12;G06F30/32;G06F30/373;G06N3/12;G06F30/32
Samsung,93378034,KR-20250065133-A,20250507,SAMSUNG ELECTRONICS CO LTD,Method and apparatus for predicting yield rate of in-fab wafer,KR,H10P74/23;H10P72/0616;H10P74/203;G06N3/0475;G06N3/0455;G06Q50/04;G06Q10/06395;G06N5/041;G06N3/09;G06N3/08;G05B2219/2602;G06N3/09;G06Q10/04;G05B19/41885;G06F2119/22;G06F2119/18;G05B2219/32194;G05B2219/45031;G05B19/41885;G06F30/27;G05B19/41875;G05B2219/2602;G06Q10/04;G06N3/09;G05B19/41885;H01L22/20;H10P74/23
Samsung,95475686,KR-20250046147-A,20250402,SAMSUNG ELECTRONICS CO LTD,Method of Detecting Potential Risk Feature in Semiconductor Layout Utilizing Image Explainer and Computing Device performing the same,KR,G06F2119/22;G06V10/766;G06N5/045;G06F30/27;G06F30/392;G06F30/398;G06F2119/22;G06V10/766;G06N5/045;G06F30/392;G06F30/27;G06F30/398
Samsung,94975315,US-2025094680-A1,20250320,SAMSUNG ELECTRONICS CO LTD,Electronic device supporting manufacture of semiconductor device and operating method of electronic device,US,G06T2207/30148;G06T7/13;G06T7/0004;G06N5/04;G06N3/045;G06N3/096;G06F30/27;G06F30/398;G06F2119/18;G06F30/392;G06F30/398;G06F2119/18;G06F30/392;G06F2119/18;G06F30/398;G06F30/392;H10P72/04
Samsung,94773906,KR-20250033663-A,20250306,SAMSUNG ELECTRONICS CO LTD,Method and computing device for manufacturing semiconductor device using transformer model,KR,G06N3/08;G06N3/0455;H10D89/10;G03F7/70441;G06F30/392;G06F30/398;G05B2219/45031;G05B19/4099;G05B2219/45031;G05B19/4099;G06N3/08;G06N3/0455;G06F30/392;G03F7/70441;G06F30/398
Samsung,94823393,KR-20250028117-A,20250228,SAMSUNG ELECTRONICS CO LTD,"Data processing system, and semiconductor facility abnormal data detection system",KR,G06N3/0455;G06N3/094;G06F11/2263;G06F11/277;H01L21/67253;G06N3/094;G06N3/0455;G06F11/2263;G06F11/277;H10P72/0604
Samsung,94080029,KR-20240177441-A,20241227,SAMSUNG ELECTRONICS CO LTD,Layoyt design method of semiconductor device and system thereof,KR,G06F2111/04;H10D89/10;G06N20/00;G06F30/27;G06F30/398;G06F30/394;G06F30/392;G06F2111/04;H01L27/0207;G06N20/00;G06F30/398;G06F30/394;G06F30/27;G06F30/392
Samsung,91301894,EP-4471683-A1,20241204,SAMSUNG SDS CO LTD,Vorrichtung und verfahren zur erzeugung eines logistikzentrumslayouts,EP,G06N5/01;G06Q10/06315;G06Q10/10;G06Q10/0838;G06Q10/08;G06Q10/043;G06F2111/20;G06F30/13;G06Q10/08;G06Q10/04;G06Q10/08;G06Q10/087
Samsung,93703640,KR-20240167368-A,20241126,SAMSUNG SDS CO LTD,Method for routing in multi-layer structure and system therefor,KR,G06F2111/06;G06N3/126;G06N3/08;G06F30/27;G06F30/398;G06F30/394;G06N3/08;G06N3/045;G06F30/398;G06F30/27;G06F30/394
Samsung,93464591,US-2024386182-A1,20241121,SAMSUNG SDS CO LTD,Routing method and system in multilayer structure,US,G06N5/01;G06N3/045;G06N3/126;G06F30/394;G06N20/00;G06N20/00;G06F30/394;G06N20/00;G06F30/394
Samsung,91072784,TW-202445494-A,20241114,SAMSUNG ELECTRONICS CO LTD,Semiconductor component provision server,TW,G06Q50/04;G06Q30/0635;G06Q30/0631;G06Q20/085;H04L67/10;G06F16/285;G06F16/252;G06F16/2282;G06F21/6218;G06F30/333;G06N20/00;G06Q30/0619;G06Q30/0633;G05B19/418;G06Q10/10;G06Q10/063;G06Q50/10;G06F30/34;G06F30/333;G06Q10/0875;G06Q30/0633;G06Q30/0623;G06Q30/0605;G06Q30/0611;G06Q30/0282;G06Q10/087;G06F30/34;G06Q50/04;G06Q50/04;H10P72/0612
Samsung,93116624,KR-20240143546-A,20241002,SAMSUNG ELECTRONICS CO LTD,"PPC(Process Proximity Correction) method based on ML(Machine Learning), and OPC(Optical Proximity Correction) method and mask manufacturing method comprising the PPC method",KR,G06F2119/02;G06F2117/12;G06F18/2321;G06N20/00;G06F30/27;G06F30/398;G06F30/392;G06F2119/02;G06F2117/12;G06N20/00;G06F30/398;G06F30/27;G06F18/2321;G06F30/392
Samsung,93116373,KR-20240143554-A,20241002,SAMSUNG ELECTRONICS CO LTD,Semiconductor device for shared resource management,KR,G06F2115/08;G06F2115/02;G06F30/398;G06N20/00;G06F1/12;G06F1/3203;G06F15/7807;G06F13/1668;G06F9/5077;G06F2115/08;G06F2115/02;G06N20/00;G06F30/398;G06F15/7807;G06F13/1668;G06F1/3203;G06F1/12;G06F9/5077
Samsung,92803792,KR-20240141567-A,20240927,SAMSUNG ELECTRONICS CO LTD,PREDICTION DEVICE OF ElECTRICAL SEMICONDUCTOR DEVICE RELIABILITY PROPERTY AND METHOD OF ElECTRICAL SEMICONDUCTOR DEVICE RELIABILITY PROPERTY,KR,G01R31/2831;G06N3/08;G06N3/0499;G01R31/318357;G06T7/0004;G06F30/367;G01R31/311;G01R31/2831;G06F30/367;G06T7/0004;G06T2207/30148;G01R31/2831;H01L22/20;H01L22/12;G06N3/08;G06N3/0499;G01R31/318357;G01R31/311;H10P74/203;H10P74/23
Samsung,92192754,KR-20240125795-A,20240815,SAMSUNG DISPLAY CO LTD,Appratus for fabricating display panel and fabricating method thereof,KR,H10P74/207;H10P74/207;H10P74/23;H10P74/207;H10D86/021;G06N3/02;G09G3/32;G09G3/006;G01R35/007;G01R19/12;G01R19/16566;G01R31/2621;G01R31/2837;H10K71/70;G01R31/2825;H10K71/70;G09G3/32;G09G3/006;G06N3/02;G01R35/007;G01R31/2837;G01R31/2621;G01R19/16566;G01R19/12;G01R31/2825
Samsung,91964254,US-2024255439-A1,20240801,SAMSUNG ELECTRONICS CO LTD,Defect detection device and defect detection method,US,G06T7/0004;G01N2201/1296;G01N2021/8887;G01N2021/8883;G01N2021/8854;G06N3/08;G06N3/0464;G06T7/0004;G01R31/2879;G01N21/956;G01N21/9501;G01N21/8806;G01N21/8851;G01N21/31;G06N3/045;G01N2021/8883;G01N21/9501;G06N20/00;G01N21/31;G06N20/00;G01N21/9501;G06N20/00;G01N21/31;G01N21/9501;H10P74/203
Samsung,87930313,US-2024193415-A1,20240613,SAMSUNG ELECTRONICS CO LTD,Method and apparatus with semiconductor pattern correction,US,G06T2207/30148;G06T2207/20084;G06T2207/20081;G06V10/74;G06N3/0464;G06V10/82;G06V10/774;G06N3/0499;G06V10/98;G06N3/084;G06N3/0499;G06F30/398;G06F30/27;G06N3/08;G03F7/705;G03F7/706841;G06N3/08
Samsung,90767356,TW-202437194-A,20240606,SAMSUNG ELECTRONICS CO LTD,Method of processing image based on super-resolution and method of predicting characteristic of semiconductor device using the same,TW,G06T2207/20016;G06T3/4053;G06T2207/30148;G06T2207/20084;G06T2207/20081;G06T7/001;G06T3/4007;G06F30/27;G06N20/00;G06T3/4046;G06T3/4007;G06T5/60;G06T5/73;G06T2207/20081;G06T2207/30148;G06T2207/20084;G06T3/4007;G06T3/4046;G06N3/084;G06N3/0464;G06T3/4046;G06T3/4076;G06T3/4053;G06T3/4053
Samsung,90988475,US-2024160827-A1,20240516,SAMSUNG ELECTRONICS CO LTD,"Methods of training deep learning models for optical proximity correction, optical proximity correction methods, and methods of manufacturing semiconductor devices using the same",US,H10P76/204;H10P72/53;G03F1/36;G06F30/398;G06N3/0475;G03F7/70441;G03F7/70441;G06N3/088;G06F30/398;G03F1/36;H01L21/0273;G06F2119/18;G06F30/398;G06F2119/18;G03F1/36;G03F1/36;G06F30/398
Samsung,90799280,US-2024143886-A1,20240502,SAMSUNG ELECTRONICS CO LTD,"Method of correcting layout for semiconductor process using machine learning, method of manufacturing semiconductor device using the same, and layout correction system performing the same",US,H10D89/10;G06N5/01;G06N20/00;G06N3/084;G06N3/048;G06N3/0464;G03F7/70441;G03F7/705;G06F30/398;G06F30/392;G06N20/00;G03F7/705;G03F1/70;G03F7/70433;G06F30/392;G06T7/0006;G06T7/001;G06T7/13;G06T7/73;G06T2207/20081;G06T2207/30148;G06F30/392;G06T7/0006;G06T7/13;G06T2207/20081;G06T7/001;G06T2207/30148;G06T7/73;G06F30/392;G06F30/398
Samsung,90799452,TW-202418136-A,20240501,SAMSUNG ELECTRONICS CO LTD,"Non-transitory computer readable medium, automated simulation generation device and system for automatically designing semiconductor device",TW,G05B2219/32368;G05B2219/32193;G06F2119/22;G06N3/08;G06F16/903;G05B2219/32194;G05B2219/32368;G05B2219/32193;G05B2219/45031;G06F2115/12;G06F2111/20;G06N3/08;G06F18/22;G05B19/41875;G06F30/27;G05B19/41875;G06F30/3308
Samsung,90626489,US-2024126971-A1,20240418,SAMSUNG ELECTRONICS CO LTD,Layout design system using deep reinforcement learning and learning method thereof,US,G06F2117/12;G06N3/08;G06N3/0464;G06F30/27;G06F30/398;G06F30/392;G06N3/08;G06N3/0464;G06F30/27;G06F30/392;G06F30/392;G06F30/392;G06F30/392;G06F30/27;G06F30/398
Samsung,90574472,US-2024119211-A1,20240411,SAMSUNG ELECTRONICS CO LTD,Semiconductor design optimization systems and methods of operation thereof,US,H10D89/10;G06F2115/12;G06F2119/08;G06F30/23;G06F30/27;G06F30/392;G06F30/398;G06F30/392;G06N20/00;G06F30/392;G06N20/00;G06F30/392;G06F30/27;G06F30/23;G06F2119/08;G06N3/08;G06F30/398
Samsung,87074909,TW-202405688-A,20240201,SAMSUNG ELECTRONICS CO LTD,"Semiconductor device simulation system, method of simulating semiconductor device and computer system",TW,G06N3/063;G06N3/042;G06F30/398;G06F30/27;G06N3/063;G06F30/27;G06F30/367;G06N3/042;G06N3/08;G06F30/27;G06F30/398;G06N3/045;G06N3/09;G06N3/045;G06N3/08;G06F2119/06;G06N3/045;G06N3/08
Samsung,87136926,US-2024028910-A1,20240125,SAMSUNG ELECTRONICS CO LTD,"Modeling method of neural network for simulation in semiconductor design process, simulation method in semiconductor design process using the same, manufacturing method of semiconductor device using the same, and semiconductor design system performing the same",US,G06F30/27;G06N3/10;G06N3/08;G06F30/3308;G06F30/39;G06N3/10;G06F30/27;G06F2119/18;G06F2119/22;G06F30/3308;G06N3/08;G06N3/08;G06N3/045;G06F30/33;G06F30/20;G06F18/214;G06F18/27
Samsung,88569794,US-2023359805-A1,20231109,SAMSUNG ELECTRONICS CO LTD,"Layout method for semiconductor chip, method of manufacturing semiconductor chip using the same, and computing device",US,G03F1/36;G03F1/70;G03F7/706841;G03F7/70666;G03F7/70533;G03F7/705;G06F30/398;G06T7/0006;G06T7/001;G06T7/70;G06F30/392;G03F1/70;G03F1/36;G06T2207/10032;G06T2207/10061;G06T2207/20081;G06T2207/30148;G06T2207/20076;G06F30/398;G06T7/0006;G06T7/001;G06T7/70;G06F30/392;G06T2207/20076;G03F1/36;G06T2207/10032;G06T2207/10061;G06T2207/20081;G06T2207/30148;G03F1/70;G06F30/392;G06F30/398;G03F1/36;G03F1/70;G03F7/7065;G03F7/70441;G03F1/72;G06F30/392;G06N20/00;G06N3/0475;G06N3/094
Samsung,88239466,US-2023325577-A1,20231012,SAMSUNG ELECTRONICS CO LTD,"Method verifying process proximity correction using machine learning, and semiconductor manufacturing method using same",US,G03F1/70;G03F1/20;G06F30/398;G06F2119/02;G06F30/398;G06F2119/18;G06F2119/02;G06F30/398;G03F7/70441;G03F1/36;G06N20/00
Samsung,88189456,KR-20230134271-A,20230921,SAMSUNG ELECTRONICS CO LTD,Semiconductor process modeling method and device,KR,H10P72/0604;G06N20/10;G06F30/27;G06N20/20;H01L21/67253;G06N20/10;G06F30/27;G06N20/20
Samsung,87834614,KR-20230130833-A,20230907,SAMSUNG ELECTRONICS CO LTD,Operating method of electronic device including processor executing semiconductor simulation module based on machine learning,KR,H10D89/10;G06T7/001;G06T11/00;G06T2207/20081;G06F30/392;G06T2207/30148;G06T3/40;G06F30/392;G06T11/00;G06F30/398;G06T7/001;G06T2207/20081;G06T2207/30148;G06F30/398;G06F30/392;G06F30/27;G06N20/00;G06F30/392;G06T7/001;G06N20/00;G06F2115/10;G06F2115/02;G06T2207/20081;G06T2207/30148;G06F30/398;G06F30/27;G06F30/392;G06N20/00
Samsung,87850421,CN-116719206-A,20230907,SAMSUNG ELECTRONICS CO LTD,Opc图案的拐角倒圆方法、opc方法和掩模制造方法,CN,G06F2119/18;G03F7/706841;G06F30/27;G03F7/70441;G03F1/80;G03F1/36;G03F7/70441;G03F7/70441;G03F1/36;G06N3/088;G03F1/36;G03F1/36;G03F7/705
Samsung,87162004,US-2023229841-A1,20230720,SAMSUNG ELECTRONICS CO LTD,Method and system for simulating and verifying layout based on distribution,US,H10D89/10;G06F2119/02;G06F30/367;G06F30/27;G06F30/398;G06F30/392;G06F30/398;G06F2119/02;G06F30/392;G06F2115/12;G06F30/392;G06F2119/02;G06F30/398;G06F30/392;G06F30/398;G06F2119/02;G06F30/27;G06F30/367;G06F30/392;G06F17/18;G06N3/08
Samsung,86742883,US-2023197460-A1,20230622,SAMSUNG ELECTRONICS CO LTD,Image-based semiconductor device patterning method using deep neural network,US,H10P50/691;G03F7/70616;H01L21/308;G06V10/82;G06V10/46;G06T3/4007;G06V10/82;G06V10/46;G03F7/70616;G06T3/4007;G06N3/084;G06N3/045;G06N3/0475;G06V10/82;G06V10/757;G06V10/752;G06V10/26;G06V30/422;G06V10/82;G06F30/392;G06F30/398;G03F7/70441;G03F1/36
Samsung,86057442,US-2023125401-A1,20230427,SAMSUNG ELECTRONICS CO LTD,Method of predicting characteristic of semiconductor device and computing device performing the same,US,G06F18/217;G06F18/214;G06N3/048;G06N3/0475;G06N3/047;G06N3/0464;G06N3/045;G06N3/0442;G06N3/094;G06F30/333;G06F30/3308;G06F2119/02;G06F2119/18;G06F30/27;G06F2115/12;G06F30/367;G06F30/333;G06F18/214;G06F30/3308;G06N3/04;G06K9/6256;G06F30/3308;G06F30/333;G06N3/04;G06N3/045;G06N3/047;G06N3/048;G06N3/094;G06N3/0475;G06N3/0464;G06N3/0442;G06N20/10;G06N20/20;G06N7/01;G06N5/01;G06F30/333;G06F30/3308;G06F2119/06;G06F30/27;G06F30/367
Samsung,85798045,US-12561503-B2,20230413,SAMSUNG ELECTRONICS CO LTD,Method of predicting characteristic of semiconductor device and computing device performing the same,US,G06F30/31;G06F2119/18;G06N3/0464;G06F30/3308;G06F30/31;G06N3/09;G06F2119/02;G06F2111/20;G06N3/09;G06N3/0464;G03F7/705;G06F2119/18;G06F30/3308;G06F30/27;G06F30/27;G06F30/31;G06F30/3308
Samsung,85774503,US-2023105438-A1,20230406,SAMSUNG ELECTRONICS CO LTD,"Computing device for predicting data for transistor modeling, transistor modeling apparatus having the same, and operating method thereof",US,G06N3/063;G06F30/27;G06F2119/02;G06N20/00;G06F2117/12;G06F30/367;G06F30/27;G06F2119/22;G06F2111/10;G06F30/367;G06F30/367;G06F30/27;G06F30/398;G06F30/367;G01R31/2607
Samsung,85212965,US-2023053696-A1,20230221,SAMSUNG ELECTRONICS CO LTD,Method of predicting characteristics of semiconductor device and computing device performing the same,US,G06N3/0464;G06N3/047;G06N3/0464;G06N3/047;G06F30/27;G06F2119/18;G06N3/08;G06F30/367;G06F2119/02;G06F2119/18;G06F2115/12;G06F30/27;G06F30/367;G06N3/08;G06N3/08;G06N3/047;G06F30/367;G06F30/367;G06N3/08;G06N3/0472
Samsung,85225642,KR-20230016575-A,20230202,SAMSUNG ELECTRONICS CO LTD,Non-transitory computer-readable medium and computing device storing program code performing big data analysis for semiconductor fabrication,KR,G05B2219/45031;G05B2219/33034;G05B2219/32291;G06F30/27;G05B19/41865;G06F2119/02;G06N20/00;G06F2119/22;G06N3/08;G06F17/15;Y02P90/30;H10P72/0612;G06N3/08;G06N20/00;G06F2119/22;G06F30/27;G06F2119/02;G06F17/15
Samsung,84976139,US-2023029163-A1,20230126,SAMSUNG ELECTRONICS CO LTD,Wafer map analysis system using neural network and method of analyzing wafer map using the same,US,G06N3/08;G06N3/0464;G06N3/09;G06N3/048;G06N3/0464;G06N3/09;G01R31/2856;G06N3/082;G01R31/2879;G06N3/08
Samsung,84977110,US-2023028712-A1,20230126,SAMSUNG ELECTRONICS CO LTD,Electronic device for manufacturing semiconductor device and operating method of electronic device,US,G03F7/70441;G06F2119/18;G03F7/705;G06F30/392;H10D89/10;Y10S715/964;G06N20/00;G06F30/392;G03F7/70441;G03F1/36;G03F7/705;H10P74/203;H10P70/00;G03F7/70441;G06F2119/18;G03F7/705;G06F30/398;G06F30/392;G06F30/27;G03F1/36
Samsung,84798928,TW-202331813-A,20230112,SAMSUNG ELECTRONICS CO LTD,Semiconductor process modeling system and method and semiconductor manufacturing system,TW,H10P72/04;H10P72/0604;G06N20/00;G06F30/398;G06N20/00;G06F30/398;G06F30/27;G06N20/20;G06N5/01;G06F2119/18;G06F30/27
Samsung,82900541,US-2022268830-A1,20220825,SAMSUNG ELECTRONICS CO LTD,Method for predicting defect in semiconductor device,US,H10P72/0616;G06N7/01;H10P74/23;G06N20/00;G01R31/2848;G06N20/00;H10D1/68;G06F30/20;G01T1/24;G06N20/00;G01R31/2848;G01R31/2848;G06F30/20;G06N20/00;G01T1/24;G06T2207/20081;G06T7/0008;G06F2119/02;G06F30/25;G06N7/01;G06F2119/22;H10B12/30;H10P74/23
Samsung,82117396,US-2022207393-A1,20220630,SAMSUNG ELECTRONICS CO LTD,Method of predicting semiconductor material properties and method of testing semiconductor device using the same,US,G06N3/045;G06N3/09;G06N3/0464;G16C20/60;G16C20/70;G16C20/30;G16C10/00;G06N20/00;G06N20/10;G06N5/02;G06N5/04;G06N5/02;G06N5/04;G06F30/398;G06F30/27;H10P74/203
Samsung,81752524,US-2022171913-A1,20220602,SAMSUNG ELECTRONICS CO LTD,Methods and devices of correcting layout for semiconductor processes using machine learning,US,G06N3/045;G03F7/70441;G03F7/705;G06F30/398;G06F30/392;G06F30/27;G06N3/094;G06N3/0464;G06N3/0475;G06N3/09;G06N20/20;G06N3/08;G06N20/00;G06N20/00;G06F30/398;G06N20/00;G06F30/398;H10B41/27;H10B43/27;H10W20/081;H10P50/283;H10P50/73
Samsung,81362757,US-11687696-B2,20220505,SAMSUNG ELECTRONICS CO LTD,Semiconductor design automation system and computing system including the same,US,G06F30/12;G06F2119/02;G06F30/398;G06F30/20;G06F30/27;G06F30/398;G06F30/398;G06F2119/02;G06F2119/20;G06N20/00;G06F30/31;G06F30/398;G06F30/31;G06N20/00;G06F2119/02;G06F2119/18;G06F2111/18;G06F2119/02;G06F30/12
Samsung,81185144,US-12236178-B2,20220421,SAMSUNG ELECTRONICS CO LTD,Methods of generating circuit models and manufacturing integrated circuits using the same,US,G06N3/0464;G06N3/0495;G06N3/09;G06N3/082;G06N7/01;G06F18/285;G06F2119/06;H10D89/10;G06F2119/02;G06F2111/20;G06N20/20;G06F30/398;G06N3/045;G06F30/30;G06N3/084;G06F30/367;G06F30/33;G06F30/27;G06F2119/06;G06N7/01;G06F18/285;G06F30/367
Samsung,81186405,US-2022121107-A1,20220421,SAMSUNG ELECTRONICS CO LTD,Method and computing device for manufacturing semiconductor device,US,G06N3/045;G06N3/0442;G06N3/0455;G06N3/09;H10D89/10;G06N20/10;G06N3/088;G03F1/36;G06N20/00;G06F30/398;G06F30/392;G06F30/392;G03F1/36;G06N20/00;G06F30/392;G03F1/36;G06N20/00
Samsung,81079242,US-2022114317-A1,20220414,SAMSUNG ELECTRONICS CO LTD,"Systems, methods, and computer program products for transistor compact modeling using artificial neural networks",US,G06N3/048;G06N3/0499;G06N3/082;G06N3/09;G06F30/27;G06F30/367;G06N3/048;G06N3/084;G06F30/27;G06N3/084;G06F30/3308;G06F30/367;G06N3/08;G06F30/367;G06F2119/02;G06N3/08;G06F30/367;G06F2119/02
Samsung,80740472,US-2022092239-A1,20220324,SAMSUNG ELECTRONICS CO LTD,System and method for modeling a semiconductor fabrication process,US,G06N3/047;G06N3/045;G06N3/045;G06N3/0464;G06N3/09;G06N3/094;G06N3/0475;G06F2119/18;G06N3/045;G06N3/088;G06F30/39;G06N20/00;G06N3/063;G06N3/084;G06V10/422;G06F2119/18;G06F2119/02;G06F30/27;G06N3/08;G06N3/0454;G06N3/08;G06F30/27;G06F2119/18;G06N3/0475;G06F30/27
Samsung,80114978,US-2022043405-A1,20220210,SAMSUNG ELECTRONICS CO LTD,Simulation method for semiconductor fabrication process and method for manufacturing semiconductor device,US,G06N3/045;G06N3/045;G06N3/09;G06N3/0464;H10D89/10;G06F30/398;G06F30/27;G06N3/08;G05B13/048;G05B19/41885;G06N3/08;G05B19/4183;G05B13/042;G06N3/126;G05B13/027;G05B13/042;H01L27/0207;G05B13/027;G06N3/0454;G05B13/042;G06N3/045;H10P95/00
Samsung,78222336,US-12093630-B2,20211028,SAMSUNG ELECTRONICS CO LTD,Method and computing device for manufacturing semiconductor device,US,G06N5/04;G03F7/70441;G06F2119/18;G06N20/00;G06T2207/30148;G06T2207/20081;G06T7/11;G06T7/001;G06N5/04;G06N20/00;G03F1/36;G03F7/705;G06F30/27;G06F30/398;G06F30/392;G03F7/70441;G06F2119/18;G06N20/00;G06N5/04;G03F7/70441;G06F30/392;H10P74/203;H10P72/0612
Samsung,77365265,CN-113378506-A,20210826,SAMSUNG ELECTRONICS CO LTD,Method implemented on a computer system executing instructions for semiconductor design simulation,CN,G06F30/392;G06F30/392;G06F30/38;G06N20/00;G06F2119/06;G06F2113/18;G06F30/392;G06F30/373;G06F30/367;G06F30/398;G06F30/392;G06F30/39
Samsung,75971304,US-11574095-B2,20210527,SAMSUNG ELECTRONICS CO LTD,Simulation system for semiconductor process and simulation method thereof,US,G06N3/09;G06N3/0464;G06N3/0442;G06N3/044;G06F30/39;G06F30/20;G06N3/10;G06F30/27;Y02P90/02;G06F30/39;Y02P90/80;G06N3/048;G05B19/41885;G06F2119/18;G06F30/398;G06N3/08;G06F30/398;G06N3/045;G06N3/044;G05B23/02;G06N3/08;G06F30/27;G06N3/08;G06N3/044;H10P95/00;G06F30/27;G06N3/0445;G06F30/398;G06N3/08;G06N3/10
Samsung,75492385,US-11669773-B2,20210422,SAMSUNG ELECTRONICS CO LTD,Electronic devices generating verification vector for verifying semiconductor circuit and methods of operating the same,US,G06N3/088;G06N7/01;G06N3/045;G06F18/24133;G06F18/214;G06F9/3879;G06F30/3308;G06N20/00;G06N20/00;G06N20/00;G06N3/091;G06N3/0985;G06N3/0442;G06N3/0464;G06N3/09;G06F9/30036;G06F9/30036;G06F9/3879;G06F18/214;G06F30/3308;G06N20/00;G06F9/30036;G06F9/30036
Samsung,74682158,CN-112446167-A,20210304,SAMSUNG ELECTRONICS CO LTD,Method and electronic device for guiding semiconductor manufacturing process,CN,G06F18/24;G06N3/09;G06N3/0464;G06N3/0442;G06N20/00;G06N3/08;Y02P90/02;G06N20/00;G06F30/27;G06N3/02;G06F2119/18;G05B2219/45031;G05B19/4097;G05B2219/45031;G06N20/00;G05B19/4097
Samsung,74229701,WO-2021020711-A1,20210204,SAMSUNG ELECTRONICS CO LTD,Electronic device for predicting defect and method for controlling the electronic device,WO,G06F11/273;G06F11/2257;G06N20/00;G06F11/2284;G06F11/263;G06F11/273;G06N20/00;G06F11/263;G06F11/22
Samsung,72663069,US-2020320366-A1,20201008,SAMSUNG ELECTRONICS CO LTD,System and method for compact neural network modeling of transistors,US,G06N3/045;G06N3/0985;G06N3/0464;G06N3/09;G06N3/0985;G06N3/0499;G06N3/082;G06N3/105;G06F30/27;G06F30/33;G06N3/0985;G06N3/082;G06N3/045;G06N3/105;G06N3/084;G06N3/084;G06F30/27;G06F30/33;G06F2119/12;G06F30/33;G06N3/08;G06F17/5022;G06F2217/84;G06N3/04
Samsung,70726388,TW-202020700-A,20200521,SAMSUNG ELECTRONICS CO LTD,Methods of fabricating semiconductor devices,TW,H10D89/10;H10D89/10;H10W20/42;H10W20/43;G06N5/04;G06N20/10;G06F30/398;G06F2119/12;G06N20/00;G06F30/394;G06F2119/22;G06F30/392
