matched_company,family_id,publication_number,earliest_date,assignee,title,country_code,cpc_codes
NVIDIA,85572433,US-12373622-B2,20230323,NVIDIA CORP,Reducing crosstalk pessimism using GPU-accelerated gate simulation and machine learning,US,G06F30/27;G06N20/00;G06F2119/12;G06N3/0495;G06N3/084;G06F2119/12;G06F30/27;G06F30/3312;G06F30/3312;G06F2119/12;G06N20/00;G06F30/27;G06F30/3312
NVIDIA,81175332,GB-202202940-D0,20220420,NVIDIA CORP,Selecting a neural network based on an amount of memory,GB,G06T2207/10004;G06N3/04;G06T7/10;G06N3/045;G06N3/045;G06N3/063;G06F30/27;G06T2207/20081;G06T2207/20084;G06N20/00;G06T7/10;G06T7/0012;G06N3/096;G06N3/0985;G06N3/0464;G06N3/0895;G06N3/09;G06N3/082;G06T2207/20084;G06T7/10;G06T7/0012;G06N3/10
NVIDIA,81075734,CN-114970852-A,20220413,NVIDIA CORP,Generating frames of neural simulations using one or more neural networks,CN,G06F30/27;G06F30/13;G06N3/045;G06N3/045;G06T7/194;G06N3/02;G06T2207/20081;G06T2207/20084;G06N3/082;G06T11/00;G06N3/0442;G06N3/094;G06N3/09;G06N3/0475;G06N3/0455;G06V10/82;G06V20/40;G06N3/08;G06F30/27;G06N3/092;G06N3/063;G06N3/049;G06N3/047;G06N3/044;G06N3/084;G06N3/0464;B60W60/001
NVIDIA,79586280,US-2022027546-A1,20220125,NVIDIA CORP,Standard cell layout generation with applied artificial intelligence,US,G06N3/045;G06N20/00;G06N5/01;G06N3/045;G06N3/047;G06N3/092;G06N3/0464;G06F30/39;G06F2111/20;G06F30/27;H04L45/14;G06F30/27;G06F30/392;G06F2111/04;G06N5/025;G06N3/126;G06N3/08;G06F30/394;G06N3/12;G06F30/398;G06N3/0472;G06N3/12;G06F30/398;G06F30/394
NVIDIA,78293023,US-2021342516-A1,20211104,NVIDIA CORP,Routing connections in integrated circuits based on reinforcement learning,US,G06N3/048;G06N3/045;G06N3/045;G06N3/096;G06N3/0464;G06N3/092;G06F30/398;G06F30/33;G06N3/084;G06N3/006;G06N3/084;G06F30/394;G06F30/27;G06N3/08;G06N3/04;G06F30/394;G06F30/394;G06N3/08;G06N3/04
NVIDIA,77746689,CN-113496271-A,20210923,NVIDIA CORP,Neural network control variables,CN,G06N7/01;G06N3/045;G06N3/045;G06N3/044;G06N3/092;G06N3/09;G06N3/0499;G06N3/084;G06N3/04;G06N3/067;G06F17/15;G06N3/08;G06F17/10;G06F30/20;G06F30/27;G06F2111/08;G06F2111/10;G06T15/506;G06F30/27;G06F17/11;G06T15/06
NVIDIA,77664722,US-2021286923-A1,20210916,NVIDIA CORP,Sensor simulation and learning sensor models with generative machine learning methods,US,G06N3/047;G06N3/045;G06N3/0464;G06N3/0475;G06N3/09;G06N3/091;G06N3/094;G06N3/096;G06N3/0455;G06N3/088;G06F30/27;G01S2013/9323;G01S2013/9324;G01S2013/9323;G06F30/27;G01S7/4052;G01S7/412;G01S2013/9324;G06N3/088;G01S13/931;G06N3/088;G06F30/27;G01S7/412;G01S13/931;G01S7/4052
NVIDIA,76954545,US-12482189-B2,20210728,NVIDIA CORP,Environment generation using one or more neural networks,US,G06T15/005;G06N5/046;G06N3/084;G06N3/045;G06N3/088;G06T13/00;G06N3/08;G06N3/084;G06N3/0455;G06N3/0464;G06T2200/28;G06N3/08;G06T1/60;G06T1/20;G06T19/006;G06F30/27;G06N3/006;G06T15/005;G06T15/005;G06N5/046;G06N3/084;G06T19/006
NVIDIA,75164432,US-11810308-B2,20210617,NVIDIA CORP,Vertical disparity detection in stereoscopic images using a deep neural network,US,G06T7/30;G06T7/20;G06F30/27;G06N3/02;G06N3/06;G06N20/00;G06T2207/20081;G06T2207/20228;H04N13/128;G06T7/30;H04N2013/0085;G06T2207/20081;G06T2207/20228;G06T7/20;G06N3/06;G06F30/27;G06N3/02;G06N20/00
NVIDIA,75974216,US-2023237313-A1,20210527,NVIDIA CORP,Layout Parasitics and Device Parameter Prediction using Graph Neural Networks,US,G06N3/0499;G06N3/09;G06N3/045;G06F16/9024;G06F17/16;G06F30/398;G06N3/045;G06F30/27;G06N3/04;G06N3/082;G06F16/9024;G06F17/16
NVIDIA,75974188,US-2022358710-A1,20210527,NVIDIA CORP,Fluid simulations using one or more neural networks,US,G06N3/045;G06F30/27;G06F30/28;G06N3/04;G06T15/08;G06N3/08;G06N3/08;G06T13/20;G06T2210/24;G06F30/25;G06T15/08;G06F30/25;G06N3/04;G06T2210/24;G06N3/08;G06T13/20;G06N3/0464
NVIDIA,75383766,US-12122053-B2,20210415,NVIDIA CORP,Generating computer simulations of manipulations of materials based on machine learning from measured statistics of observed manipulations,US,G06N3/0499;G06N3/09;G06V20/64;G06V20/56;G06V10/82;G06V10/764;G06F17/18;G06N7/01;G06F18/214;G01N15/00;G06T7/77;B25J9/163;B25J11/008;G06T7/0004;G06T2207/10028;G06N3/08;G06F30/27;G06N7/01;G06N3/045;G06V10/764;G06V10/82;G06V2201/06;G06V2201/031;G06V20/56;G06V20/64;G06N3/088;G06N3/063;G06N20/00;G06N3/006;G06F30/25;G06F30/27;G06T2207/30128;G06T2207/20056;G06T2207/20084;G06T2207/20081;G06T2207/20076;G06T7/0004;G05B17/02;B25J9/163;B25J9/1671;B25J9/1671;G06T2207/10028;G01N15/00;G06V20/64;G06V20/56;G06V10/82;G06V10/764;G06T7/77;G06T7/0004;G06N7/01;G06N3/08;G06F30/27;G06F18/214;G06F17/18;B25J11/008;B25J9/163;B25J9/1671
NVIDIA,72243241,GB-2600620-B,20210218,NVIDIA CORP,Neural network for image registration and image segmentation trained using a registration simulator,GB,G06N3/09;G06N3/0464;G06T7/0012;G06T7/32;G06T7/32;G06T7/0012;G06N3/08;G06T7/11;G06T7/344;G06T7/32;G06F30/20;G06T2207/30004;G06T2207/20084;G06T2207/20081;G06T2207/20084;G06T2207/30004;G06T2207/20081;G06T2207/20081;G06T2207/20084;G06T2207/30004;G06T7/11;G06T7/344;G06F30/20;G06N3/08;G06T2207/20081;G06T2207/20084
NVIDIA,72748063,US-11645533-B2,20201015,NVIDIA CORP,IR drop prediction with maximum convolutional neural network,US,G06N3/09;G06N3/0464;G06F2119/06;G06N3/084;G06F2119/06;G06F30/398;G06F30/27;G06N3/084;G06N3/045;G06N3/04;G06F30/367;G06N3/084;G06F30/398;G06F2119/06;G06N3/04
NVIDIA,70550169,US-2020151289-A1,20200514,NVIDIA CORP,Deep learning based  identification of difficult to test nodes,US,G06N3/0418;G06N3/084;G06F30/327;G06F17/505;G06K9/6267;G06N7/005;G06N3/084;G06N3/0418;G06V10/426;G06V10/955;G06V10/82;G06V10/764;G06N7/01;G06F18/24;G06N3/045;G06V10/426;G06V10/764;G06N3/0464;G06N3/09;G06F30/327;G06V10/82;G06V10/955;G06N3/084;G06N3/063
NVIDIA,68236922,US-2019325092-A1,20191024,NVIDIA CORP,Machine learning based post route path delay estimator from synthesis netlist,US,G06N3/082;G06N3/045;G06F30/327;G06F2119/12;G06N3/04;G06N3/08;G06F17/505;G06N3/0464;G06N3/08;G06N3/0464;G06N3/09;G06F30/327
NXP,77463820,US-2021272016-A1,20210902,NXP BV,Data processing system and method for acquiring data for training a machine learning model for use in monitoring the data processing system for anomalies,US,G06F11/2263;G06F11/3476;G06N20/00;G06F11/3476;G06F11/3024;G06F11/302;G06F11/0751;G06F11/3058;G06F11/0721;G06F11/0709;G06N20/00;G06F11/0709;G06N20/00
Qualcomm,99141765,US-2026087215-A1,20260326,QUALCOMM INC,Machine learning (ml)-based stage-lookahead static timing analysis (sta) and gradient-descent driven placement timing optimization,US,G06N3/047;G06F30/337;G06F30/327;G06N3/047;G06F30/337;G06F30/327
Qualcomm,90731438,WO-2024253730-A1,20241212,QUALCOMM INC,Machine learning for netlist design,WO,G06F2119/12;G06F2119/06;G06N3/045;G06F30/33;G06F30/327;G06F30/27
Qualcomm,83283557,US-11928411-B2,20230330,QUALCOMM INC,Machine learning-based integrated circuit test case selection for timing analysis,US,G06F30/3315;G06N3/045;G06F2119/12;G06F30/3312;G06F30/3315;G06F30/27;G06F2119/12;G06F2119/18;G06F2119/22;G06F2119/12;G06N3/045
Qualcomm,78082393,PH-12022552241-A1,20211021,QUALCOMM INC,Parallelized rate-distortion optimized quantization using deep learning,PH,G06N3/09;G06N3/0464;G06N3/047;Y10S706/00;H04Q2213/13343;H04Q2213/343;G05B13/00;G06F30/27;G06N3/02;H04N19/13;H04N19/18;H04N19/124;H04N19/61;Y10S706/00;H04Q2213/343;H04Q2213/13343;G06F30/27;G05B13/00;G06T9/002;G06N5/01;G06N3/082;G06N3/084;G06N3/047;G06N3/045;H04N19/61;H04N19/13;H04N19/80;H04N19/48;H04N19/463;H04N19/18;H04N19/176;H04N19/117;H04N19/157;H04N19/147;G06N3/045;G06N3/082;G06N3/084;H04N19/61;G06F30/27;H04N19/80;H04N19/48;H04N19/463;H04N19/18;H04N19/176;H04N19/157;H04N19/147;H04N19/117;H04N19/176;H04N19/124;H04N19/124
STMicroelectronics,62708471,US-12118451-B2,20241015,STMICROELECTRONICS INT B V,Deep convolutional network heterogeneous architecture,US,G06N3/0464;G06N3/0495;G06F15/7817;G06F13/4022;G06F9/44505;G06N3/063;G06F2115/02;G06F30/347;G06N7/01;G06N20/00;G06F2115/08;G06F30/34;G06F30/327;G06N3/084;G06N20/10;G06N3/045;G06N3/044;G06N7/01;G06N3/047;G06F2115/08;G06F30/327;G06F13/4022;G06N20/10;G06N3/084;G06N3/045;G06N3/084;G06T1/20;G06N3/0464;G06N3/063;G06N3/063;G06N7/01;G06N3/08;G06N3/063;G06N3/04;G06F2115/08;G06F2115/02;G06F15/7817;G06F13/4022;G06F9/44505;G06N20/10;G06N20/00;G06N3/084;G06N3/047;G06N3/045;G06N3/044;G06F30/347;G06F30/34;G06F30/327;G06N3/0464
Samsung,97875113,KR-20250165490-A,20251126,SAMSUNG DISPLAY CO LTD,Method and device for circuit design based on reinforcement learning,KR,Y10S706/919;G06N3/0464;G06N3/092;G06F30/394;G06F30/337;G06F30/27;Y10S706/919;G06N3/092;G06N3/0464;G06F30/394;G06F30/337;G06F30/27
Samsung,97376921,KR-20250147245-A,20251013,SAMSUNG ELECTRONICS CO LTD,Method and system for simulation based machine learning model,KR,G06F2119/06;G06N3/096;G06F17/13;G06F17/141;G06F30/398;G06F30/367;G06F30/27;G06F2119/06;G06N3/096;G06F30/398;G06F30/367;G06F17/141;G06F17/13;G06F30/27
Samsung,96501384,KR-20250118062-A,20250731,SAMSUNG ELECTRONICS CO LTD,"OPC(Optical Proximity Correction) method based on deep learning, and mask manufacturing method comprising the OPC method",KR,G06N3/0985;G06N3/045;G06N3/0464;G03F7/70441;G03F7/705;G06F30/27;G03F1/36;G03F1/36;G06F30/27;G06N3/0985;G06N3/0464;G06N3/045;G03F7/70441;G03F7/705
Samsung,95708878,KR-20250064540-A,20250509,SAMSUNG LIFE INSURANCE CO LTD,Apparatus and method for predicting it setvice failure based on artificial intelligence,KR,G06F2201/875;G06F2201/81;G06F2201/805;G06N3/08;G06N3/04;G06F21/50;G06Q50/10;G06F11/321;G06F11/3055;G06F11/3006;G06F11/2294;G06F11/2263;G06F2201/81;G06F2201/805;G06Q50/10;G06N3/08;G06N3/04;G06F21/50;G06F11/321;G06F11/3055;G06F11/3006;G06F11/2294;G06F11/2263
Samsung,94260163,TW-202505412-A,20250123,SAMSUNG ELECTRONICS CO LTD,Method and computing device for generating neural network model and performing circuit simulation by using the neural network model,TW,G06N3/084;G06N3/045;G06N3/08;G06N3/04;G06N3/08;G06N3/08;G06F30/367
Samsung,93116624,KR-20240143546-A,20241002,SAMSUNG ELECTRONICS CO LTD,"PPC(Process Proximity Correction) method based on ML(Machine Learning), and OPC(Optical Proximity Correction) method and mask manufacturing method comprising the PPC method",KR,G06F2119/02;G06F2117/12;G06F18/2321;G06N20/00;G06F30/27;G06F30/398;G06F30/392;G06F2119/02;G06F2117/12;G06N20/00;G06F30/398;G06F30/27;G06F18/2321;G06F30/392
Samsung,91643474,US-2024220701-A1,20240704,SAMSUNG ELECTRONICS CO LTD,Method and system for designing circuit based on reinforcement learning,US,G06N20/00;G06F30/398;G06F30/337;G06F30/3308;G06N3/092;G06F30/367;G06F30/373;G06F30/398;G06F30/27;G06F30/367;G06N3/006;G06F30/27;G06F30/392;G06N20/00;G06N20/00;G06F30/392;G06N20/00;G06F30/392
Samsung,90767356,US-2024185383-A1,20240606,SAMSUNG ELECTRONICS CO LTD,Method of processing image based on super-resolution with deep learning and method of predicting characteristic of semiconductor device using the same,US,G06T5/60;G06T5/73;G06T2207/20081;G06T2207/30148;G06T2207/20084;G06N3/084;G06N3/0464;G06T3/4053;G06T3/4007;G06T3/4046;G06T3/4053;G06F30/27;G06N20/00;G06T3/4046;G06T3/4007;G06T3/4076;G06T3/4046;G06T3/4007;G06T3/4053;G06T7/001;G06T2207/20016;G06T2207/20081;G06T2207/20084;G06T2207/30148;G06T3/4046;G06T3/4007;G06T7/001;G06T2207/20081;G06T2207/20084;G06T2207/30148;G06T3/4053;G06T2207/20016
Samsung,90988475,US-2024160827-A1,20240516,SAMSUNG ELECTRONICS CO LTD,"Methods of training deep learning models for optical proximity correction, optical proximity correction methods, and methods of manufacturing semiconductor devices using the same",US,H10P76/204;H10P72/53;G03F1/36;G06F30/398;G06N3/0475;G03F7/70441;G03F7/70441;G06N3/088;G06F30/398;G03F1/36;H01L21/0273;G06F2119/18;G06F30/398;G06F2119/18;G03F1/36;G03F1/36;G06F30/398
Samsung,90799280,KR-20240061130-A,20240502,SAMSUNG ELECTRONICS CO LTD,Method of correcting layout for semiconductor process using machine learning and method of manufacturing semiconductor device using the same,KR,H10D89/10;G06N5/01;G06N20/00;G06N3/084;G06N3/048;G06N3/0464;G03F7/70441;G03F7/705;G06F30/398;G06F30/392;G06N20/00;G03F7/705;G03F1/70;G03F7/70433;G03F7/70433;G03F1/70;G03F7/705;G06N20/00;G06F30/392;G06F30/392;G06F30/398;G06T7/0006;G06T7/13;G06T2207/20081;G06T7/001;G06T2207/30148;G06T7/73
Samsung,90626489,US-2024126971-A1,20240418,SAMSUNG ELECTRONICS CO LTD,Layout design system using deep reinforcement learning and learning method thereof,US,G06F2117/12;G06N3/08;G06N3/0464;G06F30/27;G06F30/398;G06F30/392;G06N3/08;G06N3/0464;G06F30/27;G06F30/392;G06F30/392;G06F30/392;G06F30/392;G06F30/27;G06F30/398
Samsung,87136926,US-2024028910-A1,20240125,SAMSUNG ELECTRONICS CO LTD,"Modeling method of neural network for simulation in semiconductor design process, simulation method in semiconductor design process using the same, manufacturing method of semiconductor device using the same, and semiconductor design system performing the same",US,G06F30/27;G06N3/10;G06N3/08;G06F30/3308;G06F30/39;G06N3/10;G06F30/27;G06F2119/18;G06F2119/22;G06F30/3308;G06N3/08;G06N3/08;G06N3/045;G06F30/33;G06F30/20;G06F18/214;G06F18/27
Samsung,89091791,US-2023409781-A1,20231221,SAMSUNG ELECTRONICS CO LTD,Inverse design system designing nano-optical device using controllable generative adversarial network and training and design methods,US,G06F30/27;G06N3/0475;G06F30/27;G06F30/27;G06F30/27;G06F30/398;G06N3/088;G06N3/067
Samsung,88239466,KR-20230143774-A,20231012,SAMSUNG ELECTRONICS CO LTD,"Method for verifying process proximity correction based on machine learning, and semiconductor chip manufacturing method using the same",KR,G03F1/70;G03F1/20;G03F7/70441;G03F1/36;G06N20/00;G06F30/398;G06F2119/18;G06F2119/02;G06F30/398;G03F7/70441;G03F1/36;G06N20/00
Samsung,87834614,KR-20230130833-A,20230907,SAMSUNG ELECTRONICS CO LTD,Operating method of electronic device including processor executing semiconductor simulation module based on machine learning,KR,H10D89/10;G06T7/001;G06T11/00;G06T2207/20081;G06F30/392;G06T2207/30148;G06T3/40;G06F30/392;G06T11/00;G06F30/398;G06T7/001;G06T2207/20081;G06T2207/30148;G06F30/398;G06F30/392;G06F30/27;G06N20/00;G06F30/392;G06T7/001;G06N20/00;G06F2115/10;G06F2115/02;G06T2207/20081;G06T2207/30148;G06F30/398;G06F30/27;G06F30/392;G06N20/00
Samsung,87850421,KR-20230131715-A,20230907,SAMSUNG ELECTRONICS CO LTD,"Corner rounding method of OPC pattern based on deep learning, and OPC method and mask manufacturing method comprising the corner rounding method",KR,G06F2119/18;G03F7/706841;G06F30/27;G03F7/70441;G03F1/36;G03F7/705;G03F1/80;G03F1/36;G03F7/70441;G03F7/70441;G03F1/36;G06N3/088;G03F1/36;G03F7/70441;G03F1/36;G06N3/088
Samsung,86742883,TW-202332989-A,20230622,SAMSUNG ELECTRONICS CO LTD,Image-based semiconductor device patterning method using deep neural network,TW,H10P50/691;G03F7/70441;G03F1/36;G06N3/084;G06N3/045;G06N3/0475;G06V10/82;G06V10/757;G06V10/752;G06V10/26;G06T3/4007;G03F7/70616;G06V10/82;G06V10/46;G06V30/422;G06V10/82;G06F30/392;G06F30/398
Samsung,86742851,US-12299869-B2,20230622,SAMSUNG ELECTRONICS CO LTD,Computing device for predicting a profile using deep learning and operating method thereof,US,G06V10/10;G06T2207/20081;G06F30/27;G06T2207/30148;G06V10/46;G06N3/0475;G06F30/27;G06F30/398;G06V10/46;G06V10/778;G06T2207/30148;G06T2207/20084;G06T2207/20081;G06T7/0004;G06F30/398;G06F30/27;G06V10/778;G06V10/82;G06T2207/20084;G06T2207/20081;G06N20/10;G06N3/08;G06T17/00;G06T7/0006;G06V10/82;G06V10/46;G06T7/13;G06T2207/30148;G06T2207/20081;G06V10/46;G06V10/10;G06F30/27;G06T7/0006
Samsung,84940272,TW-202324013-A,20230616,SAMSUNG ELECTRONICS CO LTD,Method of generating simulation model based on simulation data and measurement data of target and neural network device,TW,G06N3/096;G06N3/0464;G06F30/27;G01R31/2834;H10P72/0612;G06F30/27;G05B19/41885;G06F30/27;G06F30/367;G05B19/41885;G05B2219/45031;G01R31/319;G01R31/2834;G06N3/096;G06N3/092;G06N3/0464;G05B23/02;G05B2219/2602
Samsung,85229283,US-2023056869-A1,20230223,SAMSUNG ELECTRONICS CO LTD,Method of generating deep learning model and computing device performing the same,US,G06N3/045;G06N3/08;G06N3/063;G06N3/08;G06N3/047;G06N3/0472;G06N3/063;G06N3/08;G06F30/27;G06F30/367;G06F2119/08;G06F2119/06;G06N3/09;G06N3/0475;G06N3/0464;G06N3/048;G06N3/082;G06N20/10
Samsung,84976139,KR-20230016519-A,20230126,SAMSUNG ELECTRONICS CO LTD,"Wafer map analysis system using neural network, Method for analyzing wafer map using the same",KR,G06N3/0464;G06N3/09;G06N3/048;G06N3/0464;G06N3/09;G01R31/2879;G06N3/082;G01R31/2856;G06N3/08;G06N3/082;G06N3/04;G01R31/2856;G01R31/2879
Samsung,81752524,US-2022171913-A1,20220602,SAMSUNG ELECTRONICS CO LTD,Methods and devices of correcting layout for semiconductor processes using machine learning,US,G06N3/045;G03F7/70441;G03F7/705;G06F30/398;G06F30/392;G06F30/27;G06N3/094;G06N3/0464;G06N3/0475;G06N3/09;G06N20/20;G06N3/08;G06N20/00;G06N20/00;G06F30/398;G06N20/00;G06F30/398;H10B41/27;H10B43/27;H10W20/081;H10P50/283;H10P50/73
Samsung,81454442,US-12198037-B2,20220512,SAMSUNG ELECTRONICS CO LTD,Hardware architecture determination based on a neural network and a network compilation process,US,G06F30/34;G06N3/0464;G06N3/04;G06F8/41;G06F2119/18;G06F2115/10;G06N3/063;G06F30/392;G06N3/045;G06N5/01;G06N3/126;G06N3/063;G06N3/10;G06N3/063;G06F30/398;G06F8/41;G06N3/04;G06F30/34;G06F8/41;G06N3/063
Samsung,81454478,US-2022147680-A1,20220512,SAMSUNG ELECTRONICS CO LTD,"Method for co-design of hardware and neural network architectures using coarse-to-fine search, two-phased block distillation and neural hardware predictor",US,G06N3/086;G06N3/045;G06N7/01;G06N3/0985;G06N3/09;G06N3/092;G06N3/0464;G06N3/082;G06F30/27;G06N3/045;G06N3/086;G06N3/006;G06F2119/06;G06N3/082;G06F2117/08;G06N3/086;G06F2117/04;G06F30/39;G06N3/04;G06F2119/06;G06N3/04;G06N3/086;G06F30/39;G06N3/082;G06F30/27
Samsung,81079242,US-12223246-B2,20220414,SAMSUNG ELECTRONICS CO LTD,"Systems, methods, and computer program products for transistor compact modeling using artificial neural networks",US,G06N3/0499;G06N3/082;G06N3/09;G06N3/08;G06F2119/02;G06N3/048;G06N3/084;G06F30/27;G06F30/367;G06N3/048;G06F30/367;G06F30/27;G06F30/367;G06F30/3308;G06N3/084;G06F2119/02;G06N3/08;G06F30/367
Samsung,76119820,CN-112906294-A,20210604,SAMSUNG ELECTRONICS CO LTD,Quantization method and quantization device for deep learning model,CN,G06N3/0495;G06N3/0985;G06F2119/02;G06F30/27;G06F2111/04;G06N3/045
Samsung,71833231,EP-3812971-A1,20210427,SAMSUNG ELECTRONICS CO LTD,Ultra pipelined accelerator for machine learning inference,EP,G06N3/065;G06N3/044;G06N3/065;G06N3/045;G06N3/045;G06N3/0464;G06N3/0464;G06N3/045;G06N3/063;G06N5/04;G06F30/17;G06F2113/14;G06N3/08;G06F30/27;G06N20/00;G06N3/082;G06T1/20;G06N3/02;G06F17/16;G06F9/3867
Samsung,71092247,TW-I846942-B,20210402,SAMSUNG ELECTRONICS CO LTD,Machine learning system and method to generate structure for target property,TW,G06N3/0455;G06N3/0475;G06N3/0464;G06N3/0455;G06N3/094;G06F30/27;G06F30/13;G06N20/10;G06N20/20;G06N7/01;G06N3/045;G06N3/047;G16C60/00;G16C20/70;G16C20/50;G06N3/084;G06N3/045;G06N20/00;G06N3/084;G06N3/084;G06N20/00;G06N3/088;G16C60/00
Samsung,74645820,US-2021056425-A1,20210225,SAMSUNG ELECTRONICS CO LTD,Method and system for hybrid model including machine learning model and rule-based model,US,G06F18/214;G06F18/217;G06F18/2113;G06N3/042;G06N3/084;G06F30/27;G06N20/00;G06N3/084;G06N20/00;G06K9/6262;G06N20/00;G06N3/084;G06K9/623
Samsung,73231206,US-12175177-B2,20201119,SAMSUNG ELECTRONICS CO LTD,Method and apparatus with system verification based on reinforcement learning,US,G06F30/27;G06N20/00;G06F30/27;G06F30/33;G06N3/006;G06F30/33;G06N20/00;G06N20/00;G06N20/00;G06F30/27;G06F30/33
Samsung,72663069,US-11537841-B2,20201008,SAMSUNG ELECTRONICS CO LTD,System and method for compact neural network modeling of transistors,US,G06N3/045;G06N3/082;G06F30/27;G06F30/33;G06N3/105;G06N3/084;G06N3/084;G06F30/33;G06F2119/12;G06N3/08;G06N3/04;G06F2119/12;G06F30/33;G06N3/0985;G06N3/0464;G06N3/09;G06N3/0985;G06N3/0499;G06N3/082;G06N3/105;G06F30/27;G06F30/33;G06N3/0985;G06N3/045
Samsung,71946091,US-2022198111-A1,20200813,SAMSUNG ELECTRONICS CO LTD,"Device for generating verification vector for circuit design verification, circuit design system, and reinforcement learning method of the device and the circuit design system",US,G06N3/092;G06N3/09;G06F30/33;G06N3/08;G06N3/08;G06F30/27;G06F30/3308;G06N3/08;G06F30/33;G06N20/00
Samsung,66327411,KR-20190052604-A,20190509,SAMSUNG ELECTRONICS CO LTD,System and method for circuit simulation based on recurrent neural networks,KR,G06N3/045;G06N3/048;G06N3/044;G06F30/367;G06F30/327;G06F30/327;G06N3/084;G06N3/044;G06N3/04;G06F17/5045;G06N3/08;G06N3/09;G06N3/0442;G06F30/30;G06N3/044;G06F30/27;G06F30/367;G06N3/08
Samsung,61242902,KR-20180025110-A,20180301,SAMSUNG ELECTRONICS CO LTD,System and method for residual long short term memories (lstm) network,KR,G06N3/044;G06N3/08;G06N3/0442;G06F30/3308;G06N3/0442;G06N3/082;G06N3/0454;G06N99/005;G06N3/045;G06N3/0442;G06N3/082
Samsung,60418742,US-11514304-B2,20171130,SAMSUNG SDS AMERICA INC,Continuously provisioning large-scale machine learning models,US,G06N5/01;G06N5/01;G06F8/71;G06F8/71;G06N3/08;G06F30/20;G06F30/20;G06N20/00;G06N20/00;G06F30/20;G06F8/71;G06N5/003;G06N3/08;G06N20/00;G06N3/09
Siemens,98387219,WO-2026015126-A1,20260115,SIEMENS IND SOFTWARE INC,Multi-stage feature selection for training of machine learning (ml) models for electronic design automation (eda) design flows,WO,G06N3/08;G06N3/045;G06N3/09;G06N3/084;G06F11/22;G06F30/333;G06F30/398;G06N20/00
Siemens,98387225,WO-2026015127-A1,20260115,SIEMENS IND SOFTWARE INC,Additive grid-based feature selections for training of machine learning (ml) models for electornic design automation (eda) design flows,WO,G06N7/01;G06N3/08;G06N5/01;G06N3/0464;G06N3/09;G06N3/045;G06N3/084;G06F11/22;G06F30/333;G06F30/398;G06N20/00
Siemens,94924796,WO-2025221348-A1,20251023,SIEMENS CORP,Fast tuning of reinforcement learning policies for improved evaluation of multiple design options,WO,G06N20/00;G06N3/096;G06N3/0985;G06N20/20;G06N3/092;G06F30/27
Siemens,91081979,WO-2025221266-A1,20251023,SIEMENS AG,Automatic code generation using generative ai and reinforcement learning,WO,G06N20/00;G05B19/056;G06N3/092;G06F8/10;G06F30/27;G06F8/30
Siemens,91184860,US-2025225438-A1,20250710,SIEMENS ENERGY GLOBAL GMBH & CO KG,Method for extrapolation and interpolation of simulation variants with a variational autoencoder without the need for further simulations or measurements,US,G06T17/20;G06F30/23;G06F30/28;G06F2113/06;G06F2119/08;G06F2119/14;G06N3/08;G06F30/17;G06F30/27;G06N20/00;G06N3/045;G06T17/20;G06N20/00
Siemens,88236688,EP-4530913-A1,20250402,SIEMENS IND SOFTWARE NV,Method and system for training machine learning models for simulation and for super-resolution generation,EP,G06N3/084;G06N3/08;G06N3/045;G06N20/00;G06N3/098;G05B19/41885;G06F2111/02;G06F30/23;G05B17/02;G06F30/27
Siemens,94125956,US-2025005321-A1,20250102,SIEMENS IND SOFTWARE INC,Multi-branch neural networks for defect predictions in integrated circuit (ic) designs,US,G06N3/045;G06F30/392;G06N3/04;G06F30/392;G06N3/04;G06F30/392;G06N3/04
Siemens,87036717,WO-2024248804-A1,20241205,SIEMENS SCHWEIZ AG,Implementation of a machine learning based surrogate model for indoor air flow and temperature prediction,WO,G06F2113/08;G06N3/09;G06N3/0985;G06N3/084;G06F30/27;G06F30/28
Siemens,91432779,WO-2024238788-A1,20241121,SIEMENS CORP,System and method for training a physics informed neural network with reynolds averaged navier stokes formulation of turbulent flows,WO,G06N3/044;G06F2111/10;G06N3/045;G06F30/28
Siemens,77316845,US-2024362855-A1,20241031,SIEMENS AG,Realistic depth image generation using generative adversarial nets,US,G06T2207/20084;G06T2207/20081;G06T2207/10028;G06T17/00;G06F30/10;G06T7/55;G06N3/0475;G06N3/094;G06N3/0464;G06T5/60;G06T2207/20084;G06T2207/20081;G06T5/50;B25J9/163;G06N3/047;G06T15/205;G06V10/82;G06T2207/20084;G06T2207/20081;G06T2207/10028;G06T17/00;G06T7/55;G06F30/10;G06T15/205
Siemens,72515487,US-12001973-B2,20240604,SIEMENS IND SOFTWARE INC,Machine learning-based adjustments in volume diagnosis procedures for determination of root cause distributions,US,G06N7/01;G06F30/367;G06N20/00;G06N20/00;G06N7/01;G06F30/333;G06F30/27;G01R31/2894;G01R31/318566;G06N20/00;G06F30/367
Siemens,89547793,CN-117436205-A,20240123,SIEMENS ENERGY TRANSF GUANGZHOU CO LTD,Method for training neural network and method for calculating insulation weight of transformer by using same,CN,G06F30/17;G06F30/27;G06N3/0499;G06N3/084;G06N3/006
Siemens,75143505,US-2024173855-A1,20240105,SIEMENS AG,Method for Generating Training Data for a Machine Learning (ML) Model,US,G06N3/0455;G06N3/09;G06N3/0464;B25J9/1612;B25J9/163;G06F30/27;B25J9/1612;G05B2219/39484;G06N3/045;B25J9/163
